Freq.	V(vout)
1.81306598371203e+04	-9.63569145354332e-04,-2.41179461181175e-02
1.82567685491788e+04	-9.71745498513344e-04,-2.39510229846069e-02
1.83837544166965e+04	-9.79809389483461e-04,-2.37852464727004e-02
1.85116235407723e+04	-9.87762365315116e-04,-2.36206087019162e-02
1.86403820649413e+04	-9.95605951787524e-04,-2.34571018447424e-02
1.87700361754703e+04	-1.00334165376472e-03,-2.32947181262960e-02
1.89005921016552e+04	-1.01097095541740e-03,-2.31334498239850e-02
1.90320561161199e+04	-1.01849532054404e-03,-2.29732892671712e-02
1.91644345351179e+04	-1.02591619286443e-03,-2.28142288368343e-02
1.92977337188356e+04	-1.03323499622409e-03,-2.26562609652411e-02
1.94319600716982e+04	-1.04045313496949e-03,-2.24993781356104e-02
1.95671200426770e+04	-1.04757199413752e-03,-2.23435728817863e-02
1.97032201255997e+04	-1.05459293971661e-03,-2.21888377879101e-02
1.98402668594619e+04	-1.06151731897921e-03,-2.20351654880916e-02
1.99782668287415e+04	-1.06834646068368e-03,-2.18825486660871e-02
2.01172266637153e+04	-1.07508167532405e-03,-2.17309800549767e-02
2.02571530407772e+04	-1.08172425540459e-03,-2.15804524368423e-02
2.03980526827589e+04	-1.08827547568545e-03,-2.14309586424494e-02
2.05399323592534e+04	-1.09473659340084e-03,-2.12824915509299e-02
2.06827988869398e+04	-1.10110884854002e-03,-2.11350440894657e-02
2.08266591299110e+04	-1.10739346404486e-03,-2.09886092329760e-02
2.09715200000033e+04	-1.11359164605998e-03,-2.08431800038049e-02
2.11173884571288e+04	-1.11970458417554e-03,-2.06987494714107e-02
2.12642715096095e+04	-1.12573345162624e-03,-2.05553107520581e-02
2.14121762145143e+04	-1.13167940555468e-03,-2.04128570085105e-02
2.15611096779976e+04	-1.13754358718770e-03,-2.02713814497262e-02
2.17110790556414e+04	-1.14332712208659e-03,-2.01308773305543e-02
2.18620915527982e+04	-1.14903112034115e-03,-1.99913379514335e-02
2.20141544249383e+04	-1.15465667681947e-03,-1.98527566580911e-02
2.21672749779973e+04	-1.16020487132699e-03,-1.97151268412467e-02
2.23214605687278e+04	-1.16567676884392e-03,-1.95784419363144e-02
2.24767186050527e+04	-1.17107341972092e-03,-1.94426954231090e-02
2.26330565464209e+04	-1.17639585988775e-03,-1.93078808255520e-02
2.27904819041661e+04	-1.18164511103078e-03,-1.91739917113813e-02
2.29490022418673e+04	-1.18682218082129e-03,-1.90410216918605e-02
2.31086251757123e+04	-1.19192806306585e-03,-1.89089644214928e-02
2.32693583748639e+04	-1.19696373795338e-03,-1.87778135977314e-02
2.34312095618280e+04	-1.20193017217613e-03,-1.86475629606990e-02
2.35941865128248e+04	-1.20682831914998e-03,-1.85182062929029e-02
2.37582970581623e+04	-1.21165911922763e-03,-1.83897374189518e-02
2.39235490826128e+04	-1.21642349981921e-03,-1.82621502052797e-02
2.40899505257912e+04	-1.22112237558036e-03,-1.81354385598674e-02
2.42575093825373e+04	-1.22575664864132e-03,-1.80095964319628e-02
2.44262337032988e+04	-1.23032720871519e-03,-1.78846178118106e-02
2.45961315945192e+04	-1.23483493331318e-03,-1.77604967303758e-02
2.47672112190266e+04	-1.23928068786100e-03,-1.76372272590762e-02
2.49394807964258e+04	-1.24366532593737e-03,-1.75148035095075e-02
2.51129486034940e+04	-1.24798968937173e-03,-1.73932196331798e-02
2.52876229745774e+04	-1.25225460843753e-03,-1.72724698212486e-02
2.54635123019925e+04	-1.25646090199756e-03,-1.71525483042507e-02
2.56406250364289e+04	-1.26060937768622e-03,-1.70334493518395e-02
2.58189696873553e+04	-1.26470083201994e-03,-1.69151672725261e-02
2.59985548234286e+04	-1.26873605061627e-03,-1.67976964134141e-02
2.61793890729053e+04	-1.27271580824298e-03,-1.66810311599484e-02
2.63614811240562e+04	-1.27664086907349e-03,-1.65651659356508e-02
2.65448397255839e+04	-1.28051198677571e-03,-1.64500952018683e-02
2.67294736870427e+04	-1.28432990466470e-03,-1.63358134575185e-02
2.69153918792627e+04	-1.28809535585303e-03,-1.62223152388366e-02
2.71026032347751e+04	-1.29180906337792e-03,-1.61095951191258e-02
2.72911167482420e+04	-1.29547174034237e-03,-1.59976477085075e-02
2.74809414768882e+04	-1.29908409006995e-03,-1.58864676536723e-02
2.76720865409364e+04	-1.30264680622084e-03,-1.57760496376349e-02
2.78645611240457e+04	-1.30616057292720e-03,-1.56663883794895e-02
2.80583744737526e+04	-1.30962606492653e-03,-1.55574786341658e-02
2.82535359019149e+04	-1.31304394772319e-03,-1.54493151921855e-02
2.84500547851600e+04	-1.31641487761725e-03,-1.53418928794286e-02
2.86479405653345e+04	-1.31973950197304e-03,-1.52352065568846e-02
2.88472027499586e+04	-1.32301845919510e-03,-1.51292511204258e-02
2.90478509126823e+04	-1.32625237899152e-03,-1.50240215005612e-02
2.92498946937456e+04	-1.32944188238248e-03,-1.49195126622101e-02
2.94533438004417e+04	-1.33258758186587e-03,-1.48157196044660e-02
2.96582080075834e+04	-1.33569008155047e-03,-1.47126373603636e-02
2.98644971579727e+04	-1.33874997722995e-03,-1.46102609966521e-02
3.00722211628737e+04	-1.34176785655121e-03,-1.45085856135625e-02
3.02813900024888e+04	-1.34474429905714e-03,-1.44076063445854e-02
3.04920137264382e+04	-1.34767987636084e-03,-1.43073183562406e-02
3.07041024542426e+04	-1.35057515222792e-03,-1.42077168478546e-02
3.09176663758097e+04	-1.35343068268134e-03,-1.41087970513382e-02
3.11327157519236e+04	-1.35624701611846e-03,-1.40105542309637e-02
3.13492609147377e+04	-1.35902469340806e-03,-1.39129836831453e-02
3.15673122682713e+04	-1.36176424798623e-03,-1.38160807362215e-02
3.17868802889093e+04	-1.36446620600013e-03,-1.37198407502334e-02
3.20079755259057e+04	-1.36713108633788e-03,-1.36242591167150e-02
3.22306086018904e+04	-1.36975940081384e-03,-1.35293312584710e-02
3.24547902133794e+04	-1.37235165418302e-03,-1.34350526293708e-02
3.26805311312888e+04	-1.37490834428761e-03,-1.33414187141318e-02
3.29078422014527e+04	-1.37742996215271e-03,-1.32484250281090e-02
3.31367343451435e+04	-1.37991699205077e-03,-1.31560671170877e-02
3.33672185595973e+04	-1.38236991163384e-03,-1.30643405570726e-02
3.35993059185421e+04	-1.38478919197849e-03,-1.29732409540847e-02
3.38330075727295e+04	-1.38717529771099e-03,-1.28827639439528e-02
3.40683347504710e+04	-1.38952868710058e-03,-1.27929051921089e-02
3.43052987581770e+04	-1.39184981212240e-03,-1.27036603933880e-02
3.45439109809002e+04	-1.39413911854071e-03,-1.26150252718261e-02
3.47841828828826e+04	-1.39639704601953e-03,-1.25269955804582e-02
3.50261260081066e+04	-1.39862402821876e-03,-1.24395671011177e-02
3.52697519808489e+04	-1.40082049280852e-03,-1.23527356442454e-02
3.55150725062398e+04	-1.40298686164040e-03,-1.22664970486843e-02
3.57620993708249e+04	-1.40512355075564e-03,-1.21808471814912e-02
3.60108444431321e+04	-1.40723097051688e-03,-1.20957819377376e-02
3.62613196742410e+04	-1.40930952564313e-03,-1.20112972403215e-02
3.65135370983579e+04	-1.41135961531106e-03,-1.19273890397729e-02
3.67675088333934e+04	-1.41338163324668e-03,-1.18440533140624e-02
3.70232470815449e+04	-1.41537596776554e-03,-1.17612860684151e-02
3.72807641298828e+04	-1.41734300187019e-03,-1.16790833351207e-02
3.75400723509410e+04	-1.41928311331550e-03,-1.15974411733471e-02
3.78011842033108e+04	-1.42119667468825e-03,-1.15163556689546e-02
3.80641122322402e+04	-1.42308405346300e-03,-1.14358229343123e-02
3.83288690702361e+04	-1.42494561211302e-03,-1.13558391081114e-02
3.85954674376715e+04	-1.42678170809014e-03,-1.12764003551923e-02
3.88639201433967e+04	-1.42859269402941e-03,-1.11975028663487e-02
3.91342400853544e+04	-1.43037891767963e-03,-1.11191428581631e-02
3.94064402511998e+04	-1.43214072205747e-03,-1.10413165728186e-02
3.96805337189241e+04	-1.43387844546526e-03,-1.09640202779266e-02
3.99565336574834e+04	-1.43559242161931e-03,-1.08872502663428e-02
4.02344533274310e+04	-1.43728297962025e-03,-1.08110028560035e-02
4.05143060815547e+04	-1.43895044410410e-03,-1.07352743897405e-02
4.07961053655181e+04	-1.44059513525378e-03,-1.06600612351144e-02
4.10798647185072e+04	-1.44221736886328e-03,-1.05853597842423e-02
4.13655977738800e+04	-1.44381745643514e-03,-1.05111664536223e-02
4.16533182598223e+04	-1.44539570519393e-03,-1.04374776839693e-02
4.19430400000069e+04	-1.44695241816152e-03,-1.03642899400448e-02
4.22347769142580e+04	-1.44848789423745e-03,-1.02915997104860e-02
4.25285430192194e+04	-1.45000242822107e-03,-1.02194035076436e-02
4.28243524290289e+04	-1.45149631089362e-03,-1.01476978674134e-02
4.31222193559956e+04	-1.45296982905592e-03,-1.00764793490741e-02
4.34221581112831e+04	-1.45442326561144e-03,-1.00057445351199e-02
4.37241831055969e+04	-1.45585689956020e-03,-9.93549003110643e-03
4.40283088498770e+04	-1.45727100615159e-03,-9.86571246547593e-03
4.43345499559950e+04	-1.45866585681243e-03,-9.79640848941368e-03
4.46429211374560e+04	-1.46004171932618e-03,-9.72757477667170e-03
4.49534372101057e+04	-1.46139885777993e-03,-9.65920802342430e-03
4.52661130928422e+04	-1.46273753266152e-03,-9.59130494810465e-03
4.55809638083325e+04	-1.46405800093550e-03,-9.52386229124478e-03
4.58980044837349e+04	-1.46536051604022e-03,-9.45687681532735e-03
4.62172503514250e+04	-1.46664532795060e-03,-9.39034530462953e-03
4.65387167497283e+04	-1.46791268324562e-03,-9.32426456506669e-03
4.68624191236565e+04	-1.46916282515316e-03,-9.25863142404038e-03
4.71883730256500e+04	-1.47039599355840e-03,-9.19344273029232e-03
4.75165941163250e+04	-1.47161242510807e-03,-9.12869535374542e-03
4.78470981652259e+04	-1.47281235321139e-03,-9.06438618536076e-03
4.81799010515829e+04	-1.47399600808605e-03,-9.00051213698871e-03
4.85150187650749e+04	-1.47516361683254e-03,-8.93707014121677e-03
4.88524674065981e+04	-1.47631540347772e-03,-8.87405715122278e-03
4.91922631890389e+04	-1.47745158895171e-03,-8.81147014063894e-03
4.95344224380535e+04	-1.47857239121499e-03,-8.74930610339405e-03
4.98789615928521e+04	-1.47967802524278e-03,-8.68756205357827e-03
5.02258972069883e+04	-1.48076870311779e-03,-8.62623502529186e-03
5.05752459491552e+04	-1.48184463399485e-03,-8.56532207251489e-03
5.09270246039854e+04	-1.48290602420916e-03,-8.50482026895509e-03
5.12812500728582e+04	-1.48395307730145e-03,-8.44472670790962e-03
5.16379393747110e+04	-1.48498599402120e-03,-8.38503850213110e-03
5.19971096468577e+04	-1.48600497242301e-03,-8.32575278367955e-03
5.23587781458111e+04	-1.48701020783332e-03,-8.26686670379600e-03
5.27229622481129e+04	-1.48800189294532e-03,-8.20837743275606e-03
5.30896794511682e+04	-1.48898021784697e-03,-8.15028215973513e-03
5.34589473740859e+04	-1.48994537003315e-03,-8.09257809267694e-03
5.38307837585259e+04	-1.49089753446007e-03,-8.03526245815595e-03
5.42052064695507e+04	-1.49183689357236e-03,-7.97833250124502e-03
5.45822334964844e+04	-1.49276362733507e-03,-7.92178548538297e-03
5.49618829537768e+04	-1.49367791326532e-03,-7.86561869224299e-03
5.53441730818733e+04	-1.49457992651437e-03,-7.80982942159286e-03
5.57291222480920e+04	-1.49546983980057e-03,-7.75441499118208e-03
5.61167489475056e+04	-1.49634782354672e-03,-7.69937273659381e-03
5.65070718038303e+04	-1.49721404586805e-03,-7.64470001112364e-03
5.69001095703204e+04	-1.49806867255163e-03,-7.59039418566105e-03
5.72958811306696e+04	-1.49891186721920e-03,-7.53645264853825e-03
5.76944054999178e+04	-1.49974379119630e-03,-7.48287280543304e-03
5.80957018253651e+04	-1.50056460368303e-03,-7.42965207921726e-03
5.84997893874916e+04	-1.50137446171169e-03,-7.37678790984509e-03
5.89066876008838e+04	-1.50217352015953e-03,-7.32427775423187e-03
5.93164160151673e+04	-1.50296193185172e-03,-7.27211908611667e-03
5.97289943159459e+04	-1.50373984751496e-03,-7.22030939595367e-03
6.01444423257480e+04	-1.50450741587384e-03,-7.16884619077696e-03
6.05627800049782e+04	-1.50526478360013e-03,-7.11772699409423e-03
6.09840274528768e+04	-1.50601209540312e-03,-7.06694934575417e-03
6.14082049084856e+04	-1.50674949405738e-03,-7.01651080182597e-03
6.18353327516199e+04	-1.50747712036644e-03,-6.96640893449266e-03
6.22654315038476e+04	-1.50819511326855e-03,-6.91664133191675e-03
6.26985218294758e+04	-1.50890360980425e-03,-6.86720559813383e-03
6.31346245365430e+04	-1.50960274516602e-03,-6.81809935293069e-03
6.35737605778191e+04	-1.51029265274212e-03,-6.76932023172478e-03
6.40159510518120e+04	-1.51097346408024e-03,-6.72086588546092e-03
6.44612172037813e+04	-1.51164530898828e-03,-6.67273398048031e-03
6.49095804267593e+04	-1.51230831550616e-03,-6.62492219841682e-03
6.53610622625782e+04	-1.51296260994806e-03,-6.57742823607906e-03
6.58156844029059e+04	-1.51360831691795e-03,-6.53024980533889e-03
6.62734686902875e+04	-1.51424555935459e-03,-6.48338463301394e-03
6.67344371191952e+04	-1.51487445852488e-03,-6.43683046076186e-03
6.71986118370847e+04	-1.51549513405132e-03,-6.39058504496787e-03
6.76660151454596e+04	-1.51610770395551e-03,-6.34464615662923e-03
6.81366695009425e+04	-1.51671228465507e-03,-6.29901158125046e-03
6.86105975163544e+04	-1.51730899102249e-03,-6.25367911872532e-03
6.90878219618008e+04	-1.51789793634062e-03,-6.20864658324249e-03
6.95683657657658e+04	-1.51847923236925e-03,-6.16391180316695e-03
7.00522520162138e+04	-1.51905298940139e-03,-6.11947262092372e-03
7.05395039616984e+04	-1.51961931618274e-03,-6.07532689291368e-03
7.10301450124801e+04	-1.52017832002804e-03,-6.03147248938462e-03
7.15241987416504e+04	-1.52073010678046e-03,-5.98790729433895e-03
7.20216888862647e+04	-1.52127478087025e-03,-5.94462920541885e-03
7.25226393484826e+04	-1.52181244529804e-03,-5.90163613380956e-03
7.30270741967163e+04	-1.52234320167294e-03,-5.85892600413023e-03
7.35350176667873e+04	-1.52286715022658e-03,-5.81649675433094e-03
7.40464941630903e+04	-1.52338438986100e-03,-5.77434633558181e-03
7.45615282597662e+04	-1.52389501808619e-03,-5.73247271218969e-03
7.50801447018825e+04	-1.52439913113179e-03,-5.69087386147250e-03
7.56023684066221e+04	-1.52489682389938e-03,-5.64954777367325e-03
7.61282244644809e+04	-1.52538818999776e-03,-5.60849245185403e-03
7.66577381404727e+04	-1.52587332179534e-03,-5.56770591178590e-03
7.71909348753436e+04	-1.52635231034772e-03,-5.52718618187089e-03
7.77278402867940e+04	-1.52682524552254e-03,-5.48693130301423e-03
7.82684801707094e+04	-1.52729221593041e-03,-5.44693932854641e-03
7.88128805024001e+04	-1.52775330898302e-03,-5.40720832411312e-03
7.93610674378488e+04	-1.52820861087172e-03,-5.36773636758618e-03
7.99130673149674e+04	-1.52865820664851e-03,-5.32852154894781e-03
8.04689066548626e+04	-1.52910218017226e-03,-5.28956197021093e-03
8.10286121631099e+04	-1.52954061413999e-03,-5.25085574531737e-03
8.15922107310369e+04	-1.52997359014099e-03,-5.21240100003013e-03
8.21597294370150e+04	-1.53040118859369e-03,-5.17419587185769e-03
8.27311955477606e+04	-1.53082348885365e-03,-5.13623850993207e-03
8.33066365196452e+04	-1.53124056914015e-03,-5.09852707493694e-03
8.38860800000145e+04	-1.53165250659876e-03,-5.06105973899861e-03
8.44695538285165e+04	-1.53205937730556e-03,-5.02383468559335e-03
8.50570860384395e+04	-1.53246125626147e-03,-4.98685010945800e-03
8.56487048580585e+04	-1.53285821742924e-03,-4.95010421648868e-03
8.62444387119919e+04	-1.53325033372070e-03,-4.91359522365402e-03
8.68443162225667e+04	-1.53363767703271e-03,-4.87732135889462e-03
8.74483662111943e+04	-1.53402031822456e-03,-4.84128086103984e-03
8.80566176997546e+04	-1.53439832718469e-03,-4.80547197969859e-03
8.86690999119906e+04	-1.53477177276334e-03,-4.76989297519001e-03
8.92858422749126e+04	-1.53514072286033e-03,-4.73454211842828e-03
8.99068744202121e+04	-1.53550524437663e-03,-4.69941769084839e-03
9.05322261856850e+04	-1.53586540325071e-03,-4.66451798430672e-03
9.11619276166658e+04	-1.53622126448130e-03,-4.62984130098563e-03
9.17960089674705e+04	-1.53657289210693e-03,-4.59538595331174e-03
9.24345007028507e+04	-1.53692034921344e-03,-4.56115026386588e-03
9.30774334994572e+04	-1.53726369797975e-03,-4.52713256528108e-03
9.37248382473136e+04	-1.53760299965686e-03,-4.49333120016165e-03
9.43767460513007e+04	-1.53793831456523e-03,-4.45974452099683e-03
9.50331882326507e+04	-1.53826970214182e-03,-4.42637089005869e-03
9.56941963304525e+04	-1.53859722090125e-03,-4.39320867932767e-03
9.63598021031665e+04	-1.53892092846751e-03,-4.36025627039561e-03
9.70300375301506e+04	-1.53924088160978e-03,-4.32751205436723e-03
9.77049348131969e+04	-1.53955713617511e-03,-4.29497443179588e-03
9.83845263780785e+04	-1.53986974716684e-03,-4.26264181257114e-03
9.90688448761078e+04	-1.54017876869986e-03,-4.23051261584750e-03
9.97579231857049e+04	-1.54048425404612e-03,-4.19858526994280e-03
1.00000000000000e+05	-1.54059024730599e-03,-4.18746869013595e-03
